wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,fueltype_diesel,fueltype_gas,aspiration_std,aspiration_turbo,carbody_convertible,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_4wd,drivewheel_fwd,drivewheel_rwd,enginelocation_front,enginelocation_rear,enginetype_dohc,enginetype_dohcv,enginetype_l,enginetype_ohc,enginetype_ohcf,enginetype_ohcv,enginetype_rotor,cylindernumber_eight,cylindernumber_five,cylindernumber_four,cylindernumber_six,cylindernumber_three,cylindernumber_twelve,cylindernumber_two,doornumber_four,doornumber_two,fuelsystem_1bbl,fuelsystem_2bbl,fuelsystem_4bbl,fuelsystem_idi,fuelsystem_mfi,fuelsystem_mpfi,fuelsystem_spdi,fuelsystem_spfi
4.4953553199808844,5.134621273877247,4.175924549214524,3.9080149840306073,7.8434564043761155,4.875197323201151,1.4973884086254776,1.3029127521808397,2.302585092994046,4.718498871295094,8.517393171418904,3.091042453358316,3.332204510175204,9.510148624225804,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.4953553199808844,5.134621273877247,4.175924549214524,3.9080149840306073,7.8434564043761155,4.875197323201151,1.4973884086254776,1.3029127521808397,2.302585092994046,4.718498871295094,8.517393171418904,3.091042453358316,3.332204510175204,9.711176264112805,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.5591262474866845,5.14865659199363,4.197201947661808,3.977810745966149,7.945909598613133,5.030437921392435,1.3029127521808397,1.4973884086254776,2.302585092994046,5.043425116919247,8.517393171418904,2.995732273553991,3.295836866004329,9.711176264112805,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.613138355637268,5.17953383055807,4.207673247529104,4.012772908528289,7.757051142032013,4.700480365792417,1.4327007339340463,1.4816045409242156,2.3978952727983707,4.634728988229636,8.612685172875459,3.2188758248682006,3.4339872044851463,9.543306469268108,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.609162207257629,5.17953383055807,4.210645017918261,4.012772908528289,7.946263643580541,4.919980925828125,1.4327007339340463,1.4816045409242156,2.1972245773362196,4.7535901911063645,8.612685172875459,2.9444389791664403,3.1354942159291497,9.767152232578871,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.613138355637268,5.183467524869095,4.209160236650682,3.9908341858524357,7.827240901752812,4.919980925828125,1.4327007339340463,1.4816045409242156,2.2512917986064953,4.709530201312334,8.612685172875459,2.995732273553991,3.258096538021482,9.632400353656184,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.6709579265260945,5.2663105704129505,4.282206299391671,4.037774210733707,7.953318346560431,4.919980925828125,1.4327007339340463,1.4816045409242156,2.2512917986064953,4.709530201312334,8.612685172875459,2.995732273553991,3.258096538021482,9.781941194456632,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.6709579265260945,5.2663105704129505,4.282206299391671,4.037774210733707,7.991253929840199,4.919980925828125,1.4327007339340463,1.4816045409242156,2.2512917986064953,4.709530201312334,8.612685172875459,2.995732273553991,3.258096538021482,9.84802769533176,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.6709579265260945,5.2663105704129505,4.282206299391671,4.041295341132285,8.034955024502159,4.882801922586371,1.4182774069729414,1.4816045409242156,2.2300144001592104,4.948759890378168,8.612685172875459,2.8903717578961645,3.044522437723423,10.080629049288541,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.61015772749913,5.18850250054083,4.232656178019613,3.970291913552122,8.024207485778577,4.882801922586371,1.4182774069729414,1.4816045409242156,2.0794415416798357,5.081404364984463,8.612685172875459,2.833213344056216,3.1354942159291497,9.790328204890693,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.626931677769604,5.180659323079804,4.186619838331271,4.012772908528289,7.78155595923534,4.6913478822291435,1.5040773967762742,1.33500106673234,2.2823823856765264,4.624972813284271,8.665785595466064,3.1780538303479458,3.4011973816621555,9.706925073451831,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.626931677769604,5.180659323079804,4.186619838331271,4.012772908528289,7.78155595923534,4.6913478822291435,1.5040773967762742,1.33500106673234,2.2823823856765264,4.624972813284271,8.665785595466064,3.1780538303479458,3.4011973816621555,9.736606180230051,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.626931677769604,5.180659323079804,4.186619838331271,4.012772908528289,7.905072849498666,5.10594547390058,1.4609379041156565,1.4327007339340463,2.302585092994046,4.804021044733257,8.35490952835879,3.091042453358316,3.367295829986474,9.950895809931119,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.626931677769604,5.180659323079804,4.186619838331271,4.012772908528289,7.925157512224703,5.10594547390058,1.4609379041156565,1.4327007339340463,2.302585092994046,4.804021044733257,8.35490952835879,3.091042453358316,3.367295829986474,9.957312639231036,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.6491870714048655,5.247024072160486,4.21803603456465,4.037774210733707,8.024862150286411,5.10594547390058,1.4609379041156565,1.4327007339340463,2.302585092994046,4.804021044733257,8.35490952835879,3.044522437723423,3.258096538021482,10.10911865209904,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.6491870714048655,5.247024072160486,4.21803603456465,4.037774210733707,8.080546965824498,5.3471075307174685,1.5303947050936475,1.4793292270870801,2.1972245773362196,5.209486152841421,8.594339400592892,2.833213344056216,3.1354942159291497,10.334002932844076,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.6491870714048655,5.271973391208435,4.232656178019613,4.001863709427935,8.125926802707886,5.3471075307174685,1.5303947050936475,1.4793292270870801,2.1972245773362196,5.209486152841421,8.594339400592892,2.833213344056216,3.1354942159291497,10.629005113126524,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.709530201312334,5.288267030694535,4.275276264727001,4.048300623720694,8.16223106548118,5.3471075307174685,1.5303947050936475,1.4793292270870801,2.1972245773362196,5.209486152841421,8.594339400592892,2.772588722239781,3.044522437723423,10.515451792270389,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.493120682179469,4.956531035103055,4.115779842942166,3.9926809084456005,7.305860032684009,4.127134385045092,1.3635373739972745,1.3937663759585914,2.3513752571634776,3.8918202981106265,8.537191877922927,3.871201010907891,3.9889840465642745,8.54714026778419,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
4.5591262474866845,5.055608659738987,4.168214410788556,3.970291913552122,7.536363938404511,4.51085950651685,1.3937663759585914,1.413423028508143,2.3608540011180215,4.2626798770413155,8.594339400592892,3.6635616461296463,3.784189633918261,8.74766979009724,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
4.5591262474866845,5.073923033332174,4.168214410788556,3.970291913552122,7.554858521040676,4.51085950651685,1.3937663759585914,1.413423028508143,2.3608540011180215,4.2626798770413155,8.594339400592892,3.6635616461296463,3.784189633918261,8.791181936736017,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
4.550714000192032,5.064491966886966,4.1713056033582285,3.9473901492654373,7.537430036586509,4.51085950651685,1.3787660946990992,1.4422019930581866,2.3427668826268775,4.23410650459726,8.612685172875459,3.6375861597263857,3.7376696182833684,8.625688787569537,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
4.550714000192032,5.064491966886966,4.1713056033582285,3.9473901492654373,7.537430036586509,4.51085950651685,1.3787660946990992,1.4422019930581866,2.341805806147327,4.23410650459726,8.612685172875459,3.4657359027997265,3.6635616461296463,8.760609847570002,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
4.550714000192032,5.064491966886966,4.1713056033582285,3.9473901492654373,7.663407664893479,4.59511985013459,1.3937663759585914,1.4793292270870801,2.151762203259462,4.634728988229636,8.612685172875459,3.2188758248682006,3.4339872044851463,8.981932990986873,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
4.550714000192032,5.064491966886966,4.1713056033582285,3.9435216724875173,7.584773077612199,4.51085950651685,1.3787660946990992,1.4422019930581866,2.341805806147327,4.23410650459726,8.612685172875459,3.4657359027997265,3.6635616461296463,8.737131611781498,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
